geocodigo_1,geocodigo_2,distancia,AER,FER,HID,ROD,FRO
3201209,3205036,0.21386420268713513,False,True,False,True,True
3205036,3200300,0.26118691510258946,False,True,False,True,True
2920809,2914307,0.5160768439385393,False,True,False,True,True
3201506,3200805,0.38849879561170053,False,True,False,True,True
3203346,3200300,0.23528144144521354,False,True,False,True,True
2920809,2903805,0.3509556170313848,False,True,False,True,True
2305803,2305902,0.21975660278304734,False,True,False,True,True
2305803,2310951,0.10039089957685214,False,True,False,True,True
3203346,3201902,0.052554458553462975,False,True,False,True,True
2309300,2305902,0.22412329505383233,False,True,False,True,True
2311702,2310951,0.12194229231308769,False,True,False,True,True
2313203,2304103,0.48746856593080745,False,True,False,True,True
3205101,3201902,0.16598771323863282,False,True,False,True,True
2313203,2309300,0.27700133739103205,False,True,False,True,True
2303105,2311702,0.21998722830590983,False,True,False,True,True
2920809,2911907,0.39781403440552554,False,True,False,True,True
3201506,3203130,0.3252607470512855,False,True,False,True,True
3205002,3204500,0.2260889463006022,False,True,False,False,True
3204500,3202207,0.20606280605259028,False,True,False,True,True
2304905,2303105,0.09798316770220301,False,True,True,True,True
2304905,2312908,0.22446550747972224,False,True,False,True,True
3201308,3205101,0.1491963609166171,False,True,False,True,True
3204500,3201308,0.2323403943420302,False,True,False,True,True
3202504,3203130,0.07260408621868705,False,True,False,True,True
3202504,3202207,0.11524672560769782,False,True,False,True,True
2911907,2914703,0.26682298474150196,False,True,False,True,True
3201308,3205309,0.08386618603797788,False,True,False,True,True
3205200,3201308,0.11264815753616546,False,True,False,True,True
3205200,3205309,0.04740419145520865,False,True,False,True,True
3200607,3202207,0.1735658764107269,False,True,False,True,True
2917706,2918407,0.8771598596990787,False,True,False,True,True
2312908,2312007,0.2710669531090577,False,True,False,True,True
2930105,2917706,0.19765893678011098,False,True,False,True,True
2308377,2312908,0.397099377768228,False,True,False,True,True
2930105,2917003,0.4075482683303855,False,True,False,False,True
2916856,2911907,0.5148546216579277,False,True,False,True,True
2308377,2306405,0.39427934916433394,False,True,False,True,True
2916856,2928505,0.1831940898421157,False,True,False,True,True
2925808,2917003,0.3656269783662103,False,True,False,True,True
2928000,2925808,0.3729219832852376,False,True,False,True,True
2928505,2907301,0.09608874343747484,False,True,False,True,True
2306405,2313559,0.1747905148974719,False,True,False,True,True
2312700,2310902,0.2211863763283367,False,True,False,True,True
2305506,2300309,0.3056579910766608,False,True,False,True,True
2300309,2310902,0.2936386274351925,False,True,False,True,True
2313757,2313559,0.11714525786589909,False,True,False,True,True
2312700,2311405,0.3950340671228997,False,True,False,True,True
2307304,2304202,0.10244808144308,False,True,False,True,True
2928000,2908408,0.32538708050679155,False,True,False,True,True
2312601,2313757,0.10811890743727667,False,True,False,True,True
2929602,2907301,0.2425898903394972,False,True,False,True,True
2312601,2312403,0.28091570983705344,False,True,False,True,True
2307304,2308401,0.17603420627174424,False,True,False,True,True
2929602,2909802,0.10740792576900796,False,True,False,True,True
2311306,2311405,0.3624466069863537,False,True,False,True,True
2909802,2922300,0.12013670454682802,False,True,False,True,True
2303808,2305506,0.3434121832605956,False,True,False,False,True
2303808,2305407,0.28579207110104,False,True,False,True,True
2908408,2902104,0.3981371135493715,False,True,False,True,True
2902104,2903276,0.23014595791556816,False,True,False,True,True
2308401,2301703,0.3565290282138561,False,True,False,True,True
2929008,2909802,0.14350590335553823,False,True,False,True,True
2903276,2930501,0.14919655458214567,False,True,False,True,True
2303808,2307502,0.17772830201247555,False,True,False,True,True
2929008,2922300,0.023601217099935727,False,True,False,True,True
2307502,2301703,0.1877579879647662,False,True,False,True,True
2908200,2904902,0.1079861187609045,False,True,False,True,True
2929008,2904902,0.009507155850498192,False,True,False,True,True
2306504,2311306,0.41471270102858504,False,True,False,True,True
2312403,2303709,0.3382945687698138,False,True,False,True,True
2919108,2930501,0.18066200360618642,False,True,False,True,True
2908200,2929305,0.07829471245424122,False,True,False,True,True
2612208,2609303,0.39849348191011613,False,True,False,True,True
2306504,2302909,0.0995526811368903,False,True,False,True,True
2302107,2302909,0.13952575757916533,False,True,False,True,True
2919108,2900405,0.1442021982736966,False,True,False,True,True
2301802,2307502,0.24807826339360342,False,True,False,False,True
2305704,2301802,0.05771657276240415,False,True,False,True,True
2929305,2928604,0.2684975036210186,False,True,False,True,True
2301208,2302107,0.08187783528957247,False,True,False,True,True
2301208,2311603,0.1674489037173038,False,True,False,True,True
2311603,2300150,0.024862812611508932,False,True,False,True,True
2304954,2300150,0.2009353850373168,False,True,False,True,True
2613503,2609303,0.2615116848369693,False,True,False,True,True
2301802,2513307,0.07792060342756833,False,True,False,True,True
2901106,2928604,0.15818292615401064,False,True,False,True,True
2901106,2929503,0.29301751656922304,False,True,False,True,True
2304954,2309706,0.05362458962535204,False,True,False,True,True
2309706,2307650,0.1085913701751366,False,True,False,True,True
2613909,2613503,0.4770631279909721,False,True,False,True,True
2304400,2303709,0.12955971327798638,False,True,False,True,True
2913705,2900405,0.4175089844790421,False,True,False,True,True
2304400,2307650,0.18393023366440953,False,True,False,True,True
2913705,2902203,0.3367358170198654,False,True,False,True,True
2513307,2516805,0.1486962261123792,False,True,False,True,True
2906501,2929503,0.16063510830013072,False,True,False,True,True
2500700,2516805,0.21446267361744042,False,True,False,True,True
2902203,2900702,0.08783386282456045,False,True,False,True,True
2927408,2930709,0.20022209734509983,False,True,False,True,True
2930709,2906501,0.19326191821871413,False,True,False,True,True
2907509,2900702,0.21895864833483572,False,True,False,True,True
2910057,2930709,0.2099941361104215,False,True,False,True,True
2910057,2905701,0.09103264038694012,False,True,False,True,True
2516201,2500700,0.21688810410625703,False,True,False,True,True
2925204,2907509,0.09018649960416115,False,True,False,True,True
2930709,2905701,0.12491681424522497,False,True,False,True,True
2925204,2921005,0.10765626118293346,False,True,False,True,True
2910057,2921005,0.08052202391286804,False,True,False,True,True
2900702,2902054,0.23353713939721282,False,True,False,True,True
2902054,2910503,0.29468737888363483,False,True,False,True,True
2613909,2603405,0.15654198760894558,False,True,False,True,True
2516201,2500775,0.15189827919876533,False,True,False,True,True
2615706,2603405,0.11247537473890547,False,True,False,True,True
2605608,2615706,0.13145287771678307,False,True,False,True,True
2513968,2500775,0.1449834196625934,False,True,False,False,True
2910602,2910503,0.20206476155694506,False,True,False,True,True
2900306,2910602,0.14924955710485294,False,True,False,True,True
2900306,2927002,0.19187334902635117,False,True,False,False,True
2927002,2807501,0.1520108398170676,False,True,False,True,True
2513968,2512101,0.14822215990576573,False,True,False,True,True
2605608,2603900,0.19293077913290246,False,True,False,True,True
2803005,2807501,0.10416190159538564,False,True,False,True,True
2512101,2513927,0.14092609369091305,False,True,False,True,True
2803005,2805109,0.14487444221105714,False,True,False,True,True
2600104,2603900,0.1632013667460667,False,True,False,True,True
2805109,2800670,0.06833568876740286,False,True,False,True,True
2504504,2513927,0.12737367745366782,False,True,False,True,True
2504504,2508802,0.07822240463924111,False,True,False,True,True
2600104,2606903,0.14994369167555788,False,True,False,True,True
2806206,2800670,0.1848257602706372,False,True,False,True,True
2508802,2514404,0.20524902186301078,False,True,False,True,True
2614105,2606903,0.34246026207450125,False,True,False,True,True
2803203,2806206,0.16671086570398277,False,True,False,True,True
2510808,2514404,0.19046726523985796,False,True,False,True,True
2803203,2806701,0.1057496577486708,False,True,False,True,True
2510808,2503407,0.15810644054997305,False,True,False,False,True
2803609,2805901,0.07602266207249411,False,True,False,True,True
2805901,2802007,0.06388195350366409,False,True,False,True,True
2803609,2804805,0.10898413006878863,False,True,False,True,True
2804003,2802007,0.0926242719893284,False,True,False,True,True
2408003,2401107,0.31261926262605744,False,True,False,True,True
2800308,2804805,0.08335038944409291,False,True,False,True,True
2614105,2601201,0.4048333503395745,False,True,False,False,True
2800308,2806701,0.1694734074855599,False,True,False,True,True
2510709,2503407,0.10742922402711828,False,True,False,True,True
2806107,2804003,0.06407789217679803,False,True,False,True,True
2801504,2806107,0.0675017508196023,False,True,False,True,True
2501153,2510709,0.10526891521782945,False,True,False,True,True
2801504,2803302,0.07019720589183495,False,True,False,True,True
2801306,2803302,0.13858040573035085,False,True,False,True,True
2801306,2804300,0.12730986135797684,False,True,False,True,True
2601201,2610905,0.36497723100332613,False,True,False,True,True
2804300,2803807,0.0873193075861989,False,True,False,True,True
2513000,2501153,0.10217311824595926,False,True,False,True,True
2801603,2803807,0.10102104614886431,False,True,False,True,True
2410256,2401107,0.37285419794631663,False,True,False,True,True
2801603,2805703,0.05427255419915599,False,True,False,True,True
2707503,2805703,0.031458047418533135,False,True,True,True,True
2708204,2707503,0.09167362731165472,False,True,True,True,True
2701506,2705903,0.10230529447569098,False,True,False,True,True
2701506,2702900,0.08029219163425196,False,True,False,True,True
2708204,2705903,0.10953004323343189,False,True,False,True,True
2513000,2501351,0.11697410328886895,False,True,False,True,True
2410256,2407203,0.15347872523445305,False,True,False,False,True
2701506,2702603,0.12682961376037397,False,True,False,True,True
2704104,2702603,0.09233819838755968,False,True,False,True,True
2704104,2700300,0.11959578144381323,False,True,False,True,True
2703106,2700300,0.20491272027746957,False,True,False,True,True
2507705,2501351,0.15230478757909235,False,True,False,True,True
2703106,2706307,0.1284820906004183,False,True,False,True,True
2610905,2612406,0.13323387704101705,False,True,False,True,True
2407203,2409902,0.16178282194632454,False,True,False,True,True
2707602,2706307,0.18581873738144783,False,True,False,True,True
2407203,2400307,0.40542046062128473,False,True,False,True,True
2507705,2516102,0.21650672640738636,False,True,False,True,True
2601706,2612406,0.14303237830763346,False,True,False,True,True
2409704,2400307,0.12091351406427078,False,True,False,True,True
2707602,2706604,0.11222269751415087,False,True,False,True,True
2709400,2706604,0.12659485276665738,False,True,False,True,True
2601706,2614709,0.132002281205215,False,True,False,True,True
2510501,2516102,0.13670505598848473,False,True,False,True,True
2409704,2400802,0.25745386532068903,False,True,False,True,True
2400802,2406700,0.3590637171460027,False,True,False,True,True
2613107,2614709,0.1528111986309443,False,True,False,True,True
2512002,2510501,0.20074632409651358,False,True,False,True,True
2709400,2701308,0.09105777276385218,False,True,False,True,True
2701704,2701308,0.07554175853926781,False,True,False,True,True
2406700,2409605,0.18224389924366322,False,True,False,True,True
2611507,2603702,0.18935527888676845,False,True,False,True,True
2701704,2700409,0.12631486751921106,False,True,False,True,True
2603702,2708303,0.19466310427583386,False,True,False,True,True
2604106,2613107,0.17858927701463223,False,True,False,True,True
2709301,2708303,0.1470185760160547,False,True,False,True,True
2701100,2709301,0.07829036635135765,False,True,False,True,True
2405504,2409605,0.15066447412204298,False,True,False,True,True
2705507,2701100,0.09830338692377856,False,True,False,True,True
2512408,2512002,0.12230151103862293,False,True,False,True,True
2405504,2405801,0.18899499935741154,False,True,False,True,True
2611507,2612901,0.06517284746477835,False,True,False,True,True
2700409,2707701,0.16315615131072975,False,True,False,True,True
2512408,2508307,0.10881088189820726,False,True,False,True,True
